,id,predicted
566,b/D_color_1_0022.png,b
567,b/D_color_1_0023.png,b
568,b/D_color_1_0024.png,b
569,b/D_color_1_0025.png,b
570,b/D_color_1_0026.png,b
571,b/D_color_1_0027.png,b
572,b/D_color_1_0028.png,b
573,b/D_color_1_0029.png,b
574,b/D_color_1_0030.png,b
575,b/D_color_1_0031.png,b
576,b/D_color_1_0032.png,b
577,b/D_color_1_0033.png,b
578,b/D_color_1_0034.png,b
579,b/D_color_1_0035.png,b
580,b/D_color_1_0036.png,b
581,b/D_color_1_0037.png,b
582,b/D_color_1_0038.png,b
583,b/D_color_1_0039.png,b
584,b/D_color_1_0040.png,b
585,b/D_color_1_0041.png,b
586,b/D_color_1_0042.png,b
587,b/D_color_1_0043.png,b
588,b/D_color_1_0044.png,b
589,b/D_color_1_0045.png,b
590,b/D_color_1_0046.png,b
591,b/D_color_1_0047.png,b
592,b/D_color_1_0048.png,b
593,b/D_color_1_0049.png,b
594,b/D_color_1_0050.png,b
595,b/D_color_1_0051.png,b
596,b/D_color_1_0052.png,b
597,b/D_color_1_0053.png,b
598,b/D_color_1_0054.png,b
599,b/D_color_1_0055.png,b
600,b/D_color_1_0056.png,b
601,b/D_color_1_0057.png,b
602,b/D_color_1_0058.png,b
603,b/D_color_1_0059.png,b
604,b/D_color_1_0060.png,b
605,b/D_color_1_0061.png,b
606,b/D_color_1_0062.png,b
607,b/D_color_1_0063.png,b
608,b/D_color_1_0064.png,b
609,b/D_color_1_0065.png,b
610,b/D_color_1_0066.png,b
611,b/D_color_1_0067.png,b
612,b/D_color_1_0068.png,b
613,b/D_color_1_0069.png,b
614,b/D_color_1_0070.png,b
615,b/D_color_1_0071.png,b
616,b/D_color_1_0072.png,b
617,b/D_color_1_0073.png,b
618,b/D_color_1_0074.png,b
619,b/D_color_1_0075.png,b
620,b/D_color_1_0076.png,b
621,b/D_color_1_0077.png,b
622,b/D_color_1_0078.png,b
623,b/D_color_1_0079.png,b
624,b/D_color_1_0080.png,b
625,b/D_color_1_0081.png,b
626,b/D_color_1_0082.png,b
627,b/D_color_1_0083.png,b
628,b/D_color_1_0084.png,b
629,b/D_color_1_0085.png,b
630,b/D_color_1_0086.png,b
631,b/D_color_1_0087.png,b
632,b/D_color_1_0088.png,b
633,b/D_color_1_0089.png,b
634,b/D_color_1_0090.png,b
635,b/D_color_1_0091.png,b
636,b/D_color_1_0092.png,b
637,b/D_color_1_0093.png,b
638,b/D_color_1_0094.png,b
639,b/D_color_1_0095.png,b
640,b/D_color_1_0096.png,b
641,b/D_color_1_0097.png,b
642,b/D_color_1_0098.png,b
643,b/D_color_1_0099.png,b
644,b/D_color_1_0100.png,b
645,b/D_color_1_0101.png,b
646,b/D_color_1_0102.png,b
647,b/D_color_1_0103.png,b
648,b/D_color_1_0104.png,b
649,b/D_color_1_0105.png,b
650,b/D_color_1_0106.png,b
651,b/D_color_1_0107.png,b
652,b/D_color_1_0108.png,b
653,b/D_color_1_0109.png,b
654,b/D_color_1_0110.png,b
655,b/D_color_1_0111.png,b
656,b/D_color_1_0112.png,b
657,b/D_color_1_0113.png,b
658,b/D_color_1_0114.png,b
659,b/D_color_1_0115.png,b
660,b/D_color_1_0116.png,b
661,b/D_color_1_0117.png,b
662,b/D_color_1_0118.png,b
663,b/D_color_1_0119.png,b
664,b/D_color_1_0120.png,b
665,b/D_color_1_0121.png,b
666,b/D_color_1_0122.png,b
667,b/D_color_1_0123.png,b
668,b/D_color_1_0124.png,b
669,b/D_color_1_0125.png,b
670,b/D_color_1_0126.png,b
671,b/D_color_1_0127.png,b
672,b/D_color_1_0128.png,b
673,b/D_color_1_0129.png,b
674,b/D_color_1_0130.png,b
675,b/D_color_1_0131.png,b
676,b/D_color_1_0132.png,b
677,b/D_color_1_0133.png,b
678,b/D_color_1_0134.png,b
679,b/D_color_1_0135.png,b
680,b/D_color_1_0136.png,b
681,b/D_color_1_0137.png,b
682,b/D_color_1_0138.png,b
683,b/D_color_1_0139.png,b
684,b/D_color_1_0140.png,b
685,b/D_color_1_0141.png,b
686,b/D_color_1_0142.png,b
687,b/D_color_1_0143.png,b
688,b/D_color_1_0144.png,b
689,b/D_color_1_0145.png,b
690,b/D_color_1_0146.png,b
691,b/D_color_1_0147.png,b
692,b/D_color_1_0148.png,b
693,b/D_color_1_0149.png,b
694,b/D_color_1_0150.png,b
695,b/D_color_1_0151.png,b
696,b/D_color_1_0152.png,b
697,b/D_color_1_0153.png,b
698,b/D_color_1_0154.png,b
699,b/D_color_1_0155.png,b
700,b/D_color_1_0156.png,b
701,b/D_color_1_0157.png,b
702,b/D_color_1_0158.png,b
703,b/D_color_1_0159.png,b
704,b/D_color_1_0160.png,b
705,b/D_color_1_0161.png,b
706,b/D_color_1_0162.png,b
707,b/D_color_1_0163.png,b
708,b/D_color_1_0164.png,b
709,b/D_color_1_0165.png,b
710,b/D_color_1_0166.png,b
711,b/D_color_1_0167.png,b
712,b/D_color_1_0168.png,b
713,b/D_color_1_0169.png,b
714,b/D_color_1_0170.png,b
715,b/D_color_1_0171.png,b
716,b/D_color_1_0172.png,b
717,b/D_color_1_0173.png,b
718,b/D_color_1_0174.png,b
719,b/D_color_1_0175.png,b
720,b/D_color_1_0176.png,b
721,b/D_color_1_0177.png,b
722,b/D_color_1_0178.png,b
723,b/D_color_1_0179.png,b
724,b/D_color_1_0180.png,b
725,b/D_color_1_0181.png,b
726,b/D_color_1_0182.png,b
727,b/D_color_1_0183.png,b
728,b/D_color_1_0184.png,b
729,b/D_color_1_0185.png,b
730,b/D_color_1_0186.png,b
731,b/D_color_1_0187.png,b
732,b/D_color_1_0188.png,b
733,b/D_color_1_0189.png,b
734,b/D_color_1_0190.png,b
735,b/D_color_1_0191.png,b
736,b/D_color_1_0192.png,b
737,b/D_color_1_0193.png,b
738,b/D_color_1_0194.png,b
739,b/D_color_1_0195.png,b
740,b/D_color_1_0196.png,b
741,b/D_color_1_0197.png,b
742,b/D_color_1_0198.png,b
743,b/D_color_1_0199.png,b
744,b/D_color_1_0200.png,b
745,b/D_color_1_0201.png,b
746,b/D_color_1_0202.png,b
747,b/D_color_1_0203.png,b
748,b/D_color_1_0204.png,b
749,b/D_color_1_0205.png,b
750,b/D_color_1_0206.png,b
751,b/D_color_1_0207.png,b
752,b/D_color_1_0208.png,b
753,b/D_color_1_0209.png,b
754,b/D_color_1_0210.png,b
755,b/D_color_1_0211.png,b
756,b/D_color_1_0212.png,b
757,b/D_color_1_0213.png,b
758,b/D_color_1_0214.png,b
759,b/D_color_1_0215.png,b
760,b/D_color_1_0216.png,b
761,b/D_color_1_0217.png,b
762,b/D_color_1_0218.png,b
763,b/D_color_1_0219.png,b
764,b/D_color_1_0220.png,b
765,b/D_color_1_0221.png,b
766,b/D_color_1_0222.png,b
767,b/D_color_1_0223.png,b
768,b/D_color_1_0224.png,b
769,b/D_color_1_0225.png,b
770,b/D_color_1_0226.png,b
771,b/D_color_1_0227.png,b
772,b/D_color_1_0228.png,b
773,b/D_color_1_0229.png,b
774,b/D_color_1_0230.png,b
775,b/D_color_1_0231.png,b
776,b/D_color_1_0232.png,b
777,b/D_color_1_0233.png,b
778,b/D_color_1_0234.png,b
779,b/D_color_1_0235.png,b
780,b/D_color_1_0236.png,b
781,b/D_color_1_0237.png,b
782,b/D_color_1_0238.png,b
783,b/D_color_1_0239.png,b
784,b/D_color_1_0240.png,b
785,b/D_color_1_0241.png,b
786,b/D_color_1_0242.png,b
787,b/D_color_1_0243.png,b
788,b/D_color_1_0244.png,b
789,b/D_color_1_0245.png,b
790,b/D_color_1_0246.png,b
791,b/D_color_1_0247.png,b
792,b/D_color_1_0248.png,b
793,b/D_color_1_0249.png,b
794,b/D_color_1_0250.png,b
795,b/D_color_1_0251.png,b
796,b/D_color_1_0252.png,b
797,b/D_color_1_0253.png,b
798,b/D_color_1_0254.png,b
799,b/D_color_1_0255.png,b
800,b/D_color_1_0256.png,b
801,b/D_color_1_0257.png,b
802,b/D_color_1_0258.png,b
803,b/D_color_1_0259.png,b
804,b/D_color_1_0260.png,b
805,b/D_color_1_0261.png,b
806,b/D_color_1_0262.png,b
807,b/D_color_1_0263.png,b
808,b/D_color_1_0264.png,b
809,b/D_color_1_0265.png,b
810,b/D_color_1_0266.png,b
811,b/D_color_1_0267.png,b
812,b/D_color_1_0268.png,b
813,b/D_color_1_0269.png,b
814,b/D_color_1_0270.png,b
815,b/D_color_1_0271.png,b
816,b/D_color_1_0272.png,b
817,b/D_color_1_0273.png,b
818,b/D_color_1_0274.png,b
819,b/D_color_1_0275.png,b
820,b/D_color_1_0276.png,b
821,b/D_color_1_0277.png,b
